concept_id,wave_id,q_id,option_id,concept_option_id
attr_servicio_salud_donde_se_atendio,2022,p76,9,attr_servicio_salud_donde_se_atendio:3
attr_servicio_salud_donde_se_atendio,2022,p76,10,attr_servicio_salud_donde_se_atendio:en_linea_2022
attr_servicio_salud_donde_se_atendio,2022,p76,11,attr_servicio_salud_donde_se_atendio:seccion50_2022
attr_servicio_salud_donde_se_atendio,2022,p76,12,attr_servicio_salud_donde_se_atendio:metropolitano_2022
attr_servicio_salud_donde_se_atendio,2022,p76,13,attr_servicio_salud_donde_se_atendio:universitario_2022
attr_servicio_salud_donde_se_atendio,2022,p76,7777,attr_servicio_salud_donde_se_atendio:7777
attr_servicio_salud_donde_se_atendio,2022,p76,8888,attr_servicio_salud_donde_se_atendio:8888
attr_servicio_salud_donde_se_atendio,2022,p76,9999,attr_servicio_salud_donde_se_atendio:9999
c2023_p94,2022,p97,1,c2023_p94:1
c2023_p94,2022,p97,2,c2023_p94:2
c2023_p94,2022,p97,3,c2023_p94:3
c2023_p94,2022,p97,4,c2023_p94:4
c2023_p94,2022,p97,5,c2023_p94:5
c2023_p94,2022,p97,6,c2023_p94:7
c2023_p94,2022,p97,8888,c2023_p94:8888
c2023_p94,2022,p97,9999,c2023_p94:9999
attr_afiliacion_servicio_salud,2023,cp6,1,attr_afiliacion_servicio_salud:1
attr_afiliacion_servicio_salud,2023,cp6,2,attr_afiliacion_servicio_salud:naval_militar_pemex_2021_2023
attr_afiliacion_servicio_salud,2023,cp6,3,attr_afiliacion_servicio_salud:5
attr_afiliacion_servicio_salud,2023,cp6,4,attr_afiliacion_servicio_salud:4
attr_afiliacion_servicio_salud,2023,cp6,5,attr_afiliacion_servicio_salud:3
attr_afiliacion_servicio_salud,2023,cp6,6,attr_afiliacion_servicio_salud:9
attr_afiliacion_servicio_salud,2023,cp6,7,attr_afiliacion_servicio_salud:2
attr_afiliacion_servicio_salud,2023,cp6,8,attr_afiliacion_servicio_salud:13
attr_afiliacion_servicio_salud,2023,cp6,9,attr_afiliacion_servicio_salud:10
attr_afiliacion_servicio_salud,2023,cp6,10,attr_afiliacion_servicio_salud:11
attr_afiliacion_servicio_salud,2023,cp6,11,attr_afiliacion_servicio_salud:suspe_2023
attr_afiliacion_servicio_salud,2023,cp6,12,attr_afiliacion_servicio_salud:conalep_2023
attr_afiliacion_servicio_salud,2023,cp6,8888,attr_afiliacion_servicio_salud:8888
attr_afiliacion_servicio_salud,2023,cp6,9999,attr_afiliacion_servicio_salud:9999
attr_modo_transporte,2024,p18,1,attr_modo_transporte:1
attr_modo_transporte,2024,p18,2,attr_modo_transporte:2
attr_modo_transporte,2024,p18,3,attr_modo_transporte:3
attr_modo_transporte,2024,p18,4,attr_modo_transporte:4
attr_modo_transporte,2024,p18,5,attr_modo_transporte:5
attr_modo_transporte,2024,p18,6,attr_modo_transporte:6
attr_modo_transporte,2024,p18,7,attr_modo_transporte:7
attr_modo_transporte,2024,p18,8,attr_modo_transporte:8
attr_modo_transporte,2024,p18,9,attr_modo_transporte:9
attr_modo_transporte,2024,p18,10,attr_modo_transporte:10
attr_modo_transporte,2024,p18,11,attr_modo_transporte:11
attr_modo_transporte,2024,p18,12,attr_modo_transporte:12
attr_modo_transporte,2024,p18,13,attr_modo_transporte:13
attr_modo_transporte,2024,p18,14,attr_modo_transporte:trailer_2024
attr_modo_transporte,2024,p18,15,attr_modo_transporte:cuatrimoto_2024
attr_modo_transporte,2024,p18,16,attr_modo_transporte:tractor_2024
attr_modo_transporte,2024,p18,17,attr_modo_transporte:15
attr_modo_transporte,2024,p18,8888,attr_modo_transporte:8888
attr_modo_transporte,2024,p18,9999,attr_modo_transporte:9999
attr_servicio_salud_donde_se_atendio,2023,p80,1,attr_servicio_salud_donde_se_atendio:1
attr_servicio_salud_donde_se_atendio,2023,p80,2,attr_servicio_salud_donde_se_atendio:naval_militar_pemex_2021_2023
attr_servicio_salud_donde_se_atendio,2023,p80,3,attr_servicio_salud_donde_se_atendio:6
attr_servicio_salud_donde_se_atendio,2023,p80,4,attr_servicio_salud_donde_se_atendio:5
attr_servicio_salud_donde_se_atendio,2023,p80,5,attr_servicio_salud_donde_se_atendio:4
attr_servicio_salud_donde_se_atendio,2023,p80,6,attr_servicio_salud_donde_se_atendio:10
attr_servicio_salud_donde_se_atendio,2023,p80,7,attr_servicio_salud_donde_se_atendio:2
attr_servicio_salud_donde_se_atendio,2023,p80,8,attr_servicio_salud_donde_se_atendio:medicina_trad_alt_2021_2023
attr_servicio_salud_donde_se_atendio,2023,p80,9,attr_servicio_salud_donde_se_atendio:3
attr_servicio_salud_donde_se_atendio,2023,p80,10,attr_servicio_salud_donde_se_atendio:empresariales_2023
attr_servicio_salud_donde_se_atendio,2023,p80,11,attr_servicio_salud_donde_se_atendio:materno_2023
attr_servicio_salud_donde_se_atendio,2023,p80,12,attr_servicio_salud_donde_se_atendio:11
attr_servicio_salud_donde_se_atendio,2023,p80,13,attr_servicio_salud_donde_se_atendio:familiar_2023
attr_servicio_salud_donde_se_atendio,2023,p80,8888,attr_servicio_salud_donde_se_atendio:8888
attr_servicio_salud_donde_se_atendio,2023,p80,9999,attr_servicio_salud_donde_se_atendio:9999
c2025_p15,2023,p14,1,c2025_p15:39
c2025_p15,2023,p14,2,c2025_p15:26
c2025_p15,2023,p14,3,c2025_p15:46
c2025_p15,2023,p14,4,c2025_p15:6
c2025_p15,2023,p14,5,c2025_p15:21
c2025_p15,2023,p14,6,c2025_p15:19
c2025_p15,2023,p14,7,c2025_p15:49
c2025_p15,2023,p14,8,c2025_p15:31
c2025_p15,2023,p14,9,c2025_p15:18
c2025_p15,2023,p14,10,c2025_p15:48
c2025_p15,2023,p14,11,c2025_p15:9
c2025_p15,2023,p14,12,c2025_p15:41
c2025_p15,2023,p14,13,c2025_p15:10
c2025_p15,2023,p14,14,c2025_p15:12
c2025_p15,2023,p14,15,c2025_p15:25
c2025_p15,2023,p14,16,c2025_p15:45
c2025_p15,2023,p14,17,c2025_p15:4
c2025_p15,2023,p14,18,c2025_p15:2
c2025_p15,2023,p14,19,c2025_p15:4
c2025_p15,2023,p14,20,c2025_p15:5
c2025_p15,2023,p14,21,c2025_p15:7
c2025_p15,2023,p14,22,c2025_p15:11
c2025_p15,2023,p14,23,c2025_p15:13
c2025_p15,2023,p14,24,c2025_p15:14
c2025_p15,2023,p14,25,c2025_p15:15
c2025_p15,2023,p14,26,c2025_p15:17
c2025_p15,2023,p14,27,c2025_p15:20
c2025_p15,2023,p14,28,c2025_p15:22
c2025_p15,2023,p14,29,c2025_p15:47
c2025_p15,2023,p14,30,c2025_p15:29
c2025_p15,2023,p14,31,c2025_p15:30
c2025_p15,2023,p14,32,c2025_p15:32
c2025_p15,2023,p14,33,c2025_p15:33
c2025_p15,2023,p14,34,c2025_p15:3
c2025_p15,2023,p14,35,c2025_p15:34
c2025_p15,2023,p14,37,c2025_p15:36
c2025_p15,2023,p14,38,c2025_p15:37
c2025_p15,2023,p14,39,c2025_p15:38
c2025_p15,2023,p14,41,c2025_p15:44
c2025_p15,2023,p14,36,c2025_p15:100
c2025_p15,2023,p14,40,c2025_p15:100
c2025_p15,2023,p14,42,c2025_p15:100
c2025_p15,2023,p14,8888,c2025_p15:8888
c2025_p15,2023,p14,9999,c2025_p15:9999
c2024_p1,2023,p1,0,c2024_p1:0
c2024_p1,2023,p1,1,c2024_p1:1
c2024_p1,2023,p1,3,c2024_p1:no_requieren_2023
c2024_p1,2023,p1,7777,c2024_p1:7777
c2024_p1,2023,p1,8888,c2024_p1:8888
c2024_p1,2023,p1,9999,c2024_p1:9999
c2025_p51,2022,p39,1,c2025_p51:1
c2025_p51,2022,p39,2,c2025_p51:2
c2025_p51,2022,p39,3,c2025_p51:3
c2025_p51,2022,p39,4,c2025_p51:4
c2025_p51,2022,p39,5,c2025_p51:5
c2025_p51,2022,p39,6,c2025_p51:6
c2025_p51,2022,p39,7,c2025_p51:otro_2022
c2025_p51,2022,p39,8,c2025_p51:otro_2022
c2025_p51,2022,p39,7777,c2025_p51:7777
c2025_p51,2022,p39,8888,c2025_p51:8888
c2025_p51,2022,p39,9999,c2025_p51:9999
c2025_p51,2021,p33,1,c2025_p51:1
c2025_p51,2021,p33,2,c2025_p51:2
c2025_p51,2021,p33,3,c2025_p51:3
c2025_p51,2021,p33,4,c2025_p51:4
c2025_p51,2021,p33,5,c2025_p51:5
c2025_p51,2021,p33,6,c2025_p51:6
c2025_p51,2021,p33,7,c2025_p51:otro_2021
c2025_p51,2021,p33,8,c2025_p51:8888
c2025_p51,2021,p33,9,c2025_p51:9999
c2025_p51,2021,p33,10,c2025_p51:otro_2021
c2025_p51,2021,p33,99,c2025_p51:7777
c2025_p51,2023,p40,1,c2025_p51:1
c2025_p51,2023,p40,2,c2025_p51:2
c2025_p51,2023,p40,3,c2025_p51:3
c2025_p51,2023,p40,4,c2025_p51:4
c2025_p51,2023,p40,5,c2025_p51:5
c2025_p51,2023,p40,6,c2025_p51:6
c2025_p51,2023,p40,7,c2025_p51:7
c2025_p51,2023,p40,8,c2025_p51:9_2024
c2025_p51,2023,p40,8888,c2025_p51:8888
c2025_p51,2023,p40,9999,c2025_p51:9999
c2025_p65,2023,p48,1,c2025_p65:1
c2025_p65,2023,p48,2,c2025_p65:2
c2025_p65,2023,p48,3,c2025_p65:3
c2025_p65,2023,p48,4,c2025_p65:4
c2025_p65,2023,p48,5,c2025_p65:5
c2025_p65,2023,p48,6,c2025_p65:6
c2025_p65,2023,p48,7,c2025_p65:obras_sin_terminar_2023
c2025_p65,2023,p48,8,c2025_p65:empresas_contaminantes_2023
c2025_p65,2023,p48,9,c2025_p65:17
c2025_p65,2023,p48,10,c2025_p65:empresas_contaminantes_2023
c2025_p65,2023,p48,8888,c2025_p65:8888
c2025_p65,2023,p48,9999,c2025_p65:9999
c2025_p80,2023,p57,1,c2025_p80:1
c2025_p80,2023,p57,2,c2025_p80:2
c2025_p80,2023,p57,3,c2025_p80:3
c2025_p80,2023,p57,4,c2025_p80:4
c2025_p80,2023,p57,5,c2025_p80:5
c2025_p80,2023,p57,6,c2025_p80:6
c2025_p80,2023,p57,7,c2025_p80:reutiliza_2023
c2025_p80,2023,p57,8888,c2025_p80:8888
c2025_p80,2023,p57,9999,c2025_p80:9999
c2025_p85,2023,p62,1,c2025_p85:1
c2025_p85,2023,p62,2,c2025_p85:2
c2025_p85,2023,p62,3,c2025_p85:3
c2025_p85,2023,p62,4,c2025_p85:4
c2025_p85,2023,p62,5,c2025_p85:5
c2025_p85,2023,p62,6,c2025_p85:6
c2025_p85,2023,p62,7,c2025_p85:7
c2025_p85,2023,p62,8,c2025_p85:contaminacion_auditiva_2023
c2025_p85,2023,p62,9,c2025_p85:15
c2025_p85,2023,p62,10,c2025_p85:14
c2025_p85,2023,p62,8888,c2025_p85:8888
c2025_p85,2023,p62,9999,c2025_p85:9999
c2024_p161,2021,p109,1,c2024_p161:1
c2024_p161,2021,p109,2,c2024_p161:2
c2024_p161,2021,p109,3,c2024_p161:3
c2024_p161,2021,p109,4,c2024_p161:4
c2024_p161,2021,p109,5,c2024_p161:5
c2024_p161,2021,p109,6,c2024_p161:otro_2021
c2024_p161,2021,p109,7,c2024_p161:otro_2021
c2024_p161,2021,p109,8,c2024_p161:otro_2021
c2024_p161,2021,p109,9,c2024_p161:otro_2021
c2024_p161,2022,p109,1,c2024_p161:1
c2024_p161,2022,p109,2,c2024_p161:2
c2024_p161,2022,p109,3,c2024_p161:3
c2024_p161,2022,p109,4,c2024_p161:4
c2024_p161,2022,p109,5,c2024_p161:5
c2024_p161,2022,p109,6,c2024_p161:otro_2022
c2024_p161,2022,p109,8888,c2024_p161:8888
c2024_p161,2022,p109,9999,c2024_p161:9999
c2024_p161,2023,p142,1,c2024_p161:1
c2024_p161,2023,p142,2,c2024_p161:2
c2024_p161,2023,p142,3,c2024_p161:3
c2024_p161,2023,p142,4,c2024_p161:4
c2024_p161,2023,p142,5,c2024_p161:5
c2024_p161,2023,p142,6,c2024_p161:corrupcion_2023
c2024_p161,2023,p142,7,c2024_p161:6
c2024_p161,2023,p142,8,c2024_p161:7
c2024_p161,2023,p142,8888,c2024_p161:8888
c2024_p161,2023,p142,9999,c2024_p161:9999
c2025_p94,2023,p77,1,c2025_p94:1
c2025_p94,2023,p77,2,c2025_p94:2
c2025_p94,2023,p77,3,c2025_p94:3
c2025_p94,2023,p77,4,c2025_p94:4
c2025_p94,2023,p77,5,c2025_p94:5
c2025_p94,2023,p77,6,c2025_p94:6
c2025_p94,2023,p77,7,c2025_p94:7
c2025_p94,2023,p77,8,c2025_p94:no_tomo_medicamento_2023
c2025_p94,2023,p77,9,c2025_p94:atiende_familiar_2023
c2025_p94,2023,p77,8888,c2025_p94:8888
c2025_p94,2023,p77,9999,c2025_p94:9999
c2025_p13,2022,p9_1,1,c2025_p13:1
c2025_p13,2022,p9_1,2,c2025_p13:2
c2025_p13,2022,p9_1,3,c2025_p13:otro_2022
c2025_p13,2022,p9_1,8888,c2025_p13:8888
c2025_p13,2022,p9_1,9999,c2025_p13:9999
c2025_p13,2023,p11,1,c2025_p13:1
c2025_p13,2023,p11,2,c2025_p13:2
c2025_p13,2023,p11,3,c2025_p13:libros_2023
c2025_p13,2023,p11,4,c2025_p13:3
c2025_p13,2023,p11,8888,c2025_p13:8888
c2025_p13,2023,p11,9999,c2025_p13:9999
c2025_p48,2023,p35,1,c2025_p48:1
c2025_p48,2023,p35,2,c2025_p48:2
c2025_p48,2023,p35,3,c2025_p48:3
c2025_p48,2023,p35,4,c2025_p48:4
c2025_p48,2023,p35,5,c2025_p48:5
c2025_p48,2023,p35,6,c2025_p48:6
c2025_p48,2023,p35,7,c2025_p48:7
c2025_p48,2023,p35,8,c2025_p48:8
c2025_p48,2023,p35,9,c2025_p48:9
c2025_p48,2023,p35,10,c2025_p48:11
c2025_p48,2023,p35,11,c2025_p48:13
c2025_p48,2023,p35,12,c2025_p48:10
c2025_p48,2023,p35,13,c2025_p48:solo_ejercicio_2022_2023
c2025_p48,2023,p35,14,c2025_p48:12
c2025_p48,2023,p35,9999,c2025_p48:9999
c2025_p79,2023,p56,1,c2025_p79:1
c2025_p79,2023,p56,2,c2025_p79:2
c2025_p79,2023,p56,3,c2025_p79:3
c2025_p79,2023,p56,4,c2025_p79:4
c2025_p79,2023,p56,5,c2025_p79:envases_2023
c2025_p79,2023,p56,6,c2025_p79:6
c2025_p79,2023,p56,8888,c2025_p79:8888
c2025_p79,2023,p56,9999,c2025_p79:9999
c2025_p109,2021,p69,1,c2025_p109:1
c2025_p109,2021,p69,2,c2025_p109:2
c2025_p109,2021,p69,3,c2025_p109:3
c2025_p109,2021,p69,4,c2025_p109:insumos_y_medicamentos_2021_2023
c2025_p109,2021,p69,5,c2025_p109:6_2024
c2025_p109,2021,p69,6,c2025_p109:7
c2025_p109,2021,p69,7,c2025_p109:programas_preventivos_2021_2023
c2025_p109,2021,p69,8,c2025_p109:otro_2021
c2025_p109,2021,p69,9,c2025_p109:otro_2021
c2025_p109,2021,p69,10,c2025_p109:otro_2021
c2025_p109,2022,p84,1,c2025_p109:1
c2025_p109,2022,p84,2,c2025_p109:2
c2025_p109,2022,p84,3,c2025_p109:3
c2025_p109,2022,p84,4,c2025_p109:insumos_y_medicamentos_2021_2023
c2025_p109,2022,p84,5,c2025_p109:6_2024
c2025_p109,2022,p84,6,c2025_p109:7
c2025_p109,2022,p84,7,c2025_p109:programas_preventivos_2021_2023
c2025_p109,2022,p84,8,c2025_p109:otro_2022
c2025_p109,2022,p84,8888,c2025_p109:8888
c2025_p109,2022,p84,9999,c2025_p109:9999
c2025_p109,2023,p90,1,c2025_p109:1
c2025_p109,2023,p90,2,c2025_p109:2
c2025_p109,2023,p90,3,c2025_p109:3
c2025_p109,2023,p90,4,c2025_p109:insumos_y_medicamentos_2021_2023
c2025_p109,2023,p90,5,c2025_p109:6_2024
c2025_p109,2023,p90,6,c2025_p109:7
c2025_p109,2023,p90,7,c2025_p109:programas_preventivos_2021_2023
c2025_p109,2023,p90,8,c2025_p109:9
c2025_p109,2023,p90,8888,c2025_p109:8888
c2025_p109,2023,p90,9999,c2025_p109:9999
c2025_p128,2021,p97,1,c2025_p128:1
c2025_p128,2021,p97,2,c2025_p128:2
c2025_p128,2021,p97,3,c2025_p128:3
c2025_p128,2021,p97,4,c2025_p128:4
c2025_p128,2021,p97,5,c2025_p128:5
c2025_p128,2021,p97,6,c2025_p128:6
c2025_p128,2021,p97,7,c2025_p128:7
c2025_p128,2021,p97,9,c2025_p128:10
c2025_p128,2022,p102,1,c2025_p128:1
c2025_p128,2022,p102,2,c2025_p128:2
c2025_p128,2022,p102,3,c2025_p128:3
c2025_p128,2022,p102,4,c2025_p128:4
c2025_p128,2022,p102,5,c2025_p128:5
c2025_p128,2022,p102,6,c2025_p128:6
c2025_p128,2022,p102,7,c2025_p128:7
c2025_p128,2022,p102,9,c2025_p128:10
c2025_p128,2022,p102,8888,c2025_p128:8888
c2025_p128,2022,p102,9999,c2025_p128:9999
c2025_p128,2023,p112,1,c2025_p128:1
c2025_p128,2023,p112,2,c2025_p128:2
c2025_p128,2023,p112,3,c2025_p128:3
c2025_p128,2023,p112,4,c2025_p128:4
c2025_p128,2023,p112,5,c2025_p128:5
c2025_p128,2023,p112,6,c2025_p128:6
c2025_p128,2023,p112,7,c2025_p128:7
c2025_p128,2023,p112,9,c2025_p128:10
c2025_p128,2023,p112,8888,c2025_p128:8888
c2025_p128,2023,p112,9999,c2025_p128:9999
c2025_p110,2022,p86,1,c2025_p110:1
c2025_p110,2022,p86,2,c2025_p110:2
c2025_p110,2022,p86,3,c2025_p110:3
c2025_p110,2022,p86,4,c2025_p110:4
c2025_p110,2022,p86,5,c2025_p110:5
c2025_p110,2022,p86,6,c2025_p110:6
c2025_p110,2022,p86,7,c2025_p110:7
c2025_p110,2022,p86,8,c2025_p110:8
c2025_p110,2022,p86,9,c2025_p110:9
c2025_p110,2022,p86,10,c2025_p110:otro_2022
c2025_p110,2022,p86,8888,c2025_p110:8888
c2025_p110,2022,p86,9999,c2025_p110:9999
c2025_p110,2023,p92,1,c2025_p110:1
c2025_p110,2023,p92,2,c2025_p110:2
c2025_p110,2023,p92,3,c2025_p110:3
c2025_p110,2023,p92,4,c2025_p110:4
c2025_p110,2023,p92,5,c2025_p110:5
c2025_p110,2023,p92,6,c2025_p110:6
c2025_p110,2023,p92,7,c2025_p110:7
c2025_p110,2023,p92,8,c2025_p110:8
c2025_p110,2023,p92,9,c2025_p110:9
c2025_p110,2023,p92,10,c2025_p110:14
c2025_p110,2023,p92,11,c2025_p110:todas_2023
c2025_p110,2023,p92,8888,c2025_p110:8888
c2025_p110,2023,p92,9999,c2025_p110:9999
c2025_p127,2023,p111,1,c2025_p127:1
c2025_p127,2023,p111,2,c2025_p127:2
c2025_p127,2023,p111,3,c2025_p127:3
c2025_p127,2023,p111,4,c2025_p127:4
c2025_p127,2023,p111,5,c2025_p127:5
c2025_p127,2023,p111,7,c2025_p127:7
c2025_p127,2023,p111,8,c2025_p127:8_2024
c2025_p127,2023,p111,8888,c2025_p127:8888
c2025_p127,2023,p111,9999,c2025_p127:9999
c2025_p138,2022,p106,1,c2025_p138:1
c2025_p138,2022,p106,2,c2025_p138:2
c2025_p138,2022,p106,3,c2025_p138:3
c2025_p138,2022,p106,4,c2025_p138:4
c2025_p138,2022,p106,5,c2025_p138:5
c2025_p138,2022,p106,6,c2025_p138:gobierno_federal_2022
c2025_p138,2022,p106,8888,c2025_p138:8888
c2025_p138,2022,p106,9999,c2025_p138:9999
c2025_p19,2024,p19,1,c2025_p19:1
c2025_p19,2024,p19,2,c2025_p19:2
c2025_p19,2024,p19,3,c2025_p19:3
c2025_p19,2024,p19,4,c2025_p19:5
c2025_p19,2024,p19,5,c2025_p19:7
c2025_p19,2024,p19,6,c2025_p19:no_deja_cerca_2022_2024
c2025_p19,2024,p19,7,c2025_p19:8
c2025_p19,2024,p19,8,c2025_p19:9
c2025_p19,2024,p19,9,c2025_p19:10
c2025_p19,2024,p19,10,c2025_p19:11
c2025_p19,2024,p19,11,c2025_p19:12
c2025_p19,2024,p19,12,c2025_p19:13
c2025_p19,2024,p19,8888,c2025_p19:8888
c2025_p19,2024,p19,9999,c2025_p19:9999
c2025_p19,2023,p17,1,c2025_p19:1
c2025_p19,2023,p17,2,c2025_p19:2
c2025_p19,2023,p17,3,c2025_p19:3
c2025_p19,2023,p17,4,c2025_p19:5
c2025_p19,2023,p17,5,c2025_p19:7
c2025_p19,2023,p17,6,c2025_p19:no_deja_cerca_2022_2024
c2025_p19,2023,p17,7,c2025_p19:8
c2025_p19,2023,p17,8,c2025_p19:9
c2025_p19,2023,p17,9,c2025_p19:10
c2025_p19,2023,p17,10,c2025_p19:11
c2025_p19,2023,p17,11,c2025_p19:12
c2025_p19,2023,p17,12,c2025_p19:13
c2025_p19,2023,p17,8888,c2025_p19:8888
c2025_p19,2023,p17,9999,c2025_p19:9999
c2025_p11,2024,p12,1,c2025_p11:1
c2025_p11,2024,p12,2,c2025_p11:2
c2025_p11,2024,p12,3,c2025_p11:3
c2025_p11,2024,p12,4,c2025_p11:4
c2025_p11,2024,p12,6,c2025_p11:5
c2025_p11,2024,p12,7,c2025_p11:6
c2025_p11,2024,p12,8,c2025_p11:7
c2025_p11,2024,p12,9,c2025_p11:8
c2025_p11,2024,p12,10,c2025_p11:9
c2025_p11,2024,p12,11,c2025_p11:adulto_mayor_2023_2024
c2025_p11,2024,p12,12,c2025_p11:11
c2025_p11,2024,p12,13,c2025_p11:ningun_dia_para_salir_2024
c2025_p11,2024,p12,14,c2025_p11:11
c2025_p11,2024,p12,9999,c2025_p11:9999
c2025_p11,2022,p10,1,c2025_p11:1
c2025_p11,2022,p10,2,c2025_p11:2
c2025_p11,2022,p10,3,c2025_p11:3
c2025_p11,2022,p10,4,c2025_p11:4
c2025_p11,2022,p10,5,c2025_p11:contagio_2022
c2025_p11,2022,p10,6,c2025_p11:5
c2025_p11,2022,p10,7,c2025_p11:6
c2025_p11,2022,p10,8,c2025_p11:7
c2025_p11,2022,p10,9,c2025_p11:8
c2025_p11,2022,p10,10,c2025_p11:no_tenia_a_que_salir_2022_2023
c2025_p11,2022,p10,11,c2025_p11:visita_2022_2023
c2025_p11,2022,p10,12,c2025_p11:11
c2025_p11,2022,p10,13,c2025_p11:ayudo_casa_2022
c2025_p11,2022,p10,14,c2025_p11:tareas_ninos_2022
c2025_p11,2022,p10,9999,c2025_p11:9999
c2025_p11,2023,p12,1,c2025_p11:1
c2025_p11,2023,p12,2,c2025_p11:2
c2025_p11,2023,p12,3,c2025_p11:3
c2025_p11,2023,p12,4,c2025_p11:4
c2025_p11,2023,p12,6,c2025_p11:5
c2025_p11,2023,p12,7,c2025_p11:6
c2025_p11,2023,p12,8,c2025_p11:7
c2025_p11,2023,p12,9,c2025_p11:8
c2025_p11,2023,p12,10,c2025_p11:11
c2025_p11,2023,p12,11,c2025_p11:visita_2022_2023
c2025_p11,2023,p12,12,c2025_p11:no_tenia_a_que_salir_2022_2023
c2025_p11,2023,p12,13,c2025_p11:cosas_en_casa_2023
c2025_p11,2023,p12,14,c2025_p11:sin_trabajo_ni_dinero_2023
c2025_p11,2023,p12,15,c2025_p11:adulto_mayor_2023_2024
c2025_p11,2023,p12,16,c2025_p11:congestionamiento_2023
c2025_p11,2023,p12,9999,c2025_p11:9999
c2025_p65,2021,p40,1,c2025_p65:1
c2025_p65,2021,p40,2,c2025_p65:2
c2025_p65,2021,p40,3,c2025_p65:3
c2025_p65,2021,p40,4,c2025_p65:4
c2025_p65,2021,p40,5,c2025_p65:5
c2025_p65,2021,p40,6,c2025_p65:otro_2021
c2025_p65,2021,p40,7,c2025_p65:otro_2021
c2025_p65,2021,p40,8,c2025_p65:otro_2021
c2025_p65,2021,p40,98,c2025_p65:8888
c2025_p110,2021,p82,1,c2025_p110:1
c2025_p110,2021,p82,2,c2025_p110:2
c2025_p110,2021,p82,3,c2025_p110:3
c2025_p110,2021,p82,4,c2025_p110:4
c2025_p110,2021,p82,5,c2025_p110:5
c2025_p110,2021,p82,6,c2025_p110:6
c2025_p110,2021,p82,7,c2025_p110:7
c2025_p110,2021,p82,9,c2025_p110:otro_2021
c2025_p110,2021,p82,10,c2025_p110:otro_2021
c2025_p110,2021,p82,98,c2025_p110:8888
c2025_p15,2021,p9_1,0,c2025_p15:48
c2025_p15,2021,p9_1,1,c2025_p15:39
c2025_p15,2021,p9_1,2,c2025_p15:26
c2025_p15,2021,p9_1,3,c2025_p15:46
c2025_p15,2021,p9_1,4,c2025_p15:6
c2025_p15,2021,p9_1,5,c2025_p15:21
c2025_p15,2021,p9_1,6,c2025_p15:19
c2025_p15,2021,p9_1,7,c2025_p15:49
c2025_p15,2021,p9_1,8,c2025_p15:31
c2025_p15,2021,p9_1,9,c2025_p15:18
c2025_p15,2021,p9_1,10,c2025_p15:48
c2025_p15,2021,p9_1,11,c2025_p15:9
c2025_p15,2021,p9_1,12,c2025_p15:otro_2021
c2025_p15,2021,p9_1,13,c2025_p15:otro_2021
c2025_p15,2021,p9_1,14,c2025_p15:otro_2021
c2025_p15,2021,p9_1,15,c2025_p15:otro_2021
c2025_p15,2021,p9_1,16,c2025_p15:otro_2021
c2025_p15,2021,p9_1,17,c2025_p15:otro_2021
c2025_p15,2021,p9_1,18,c2025_p15:otro_2021
c2025_p15,2021,p9_1,19,c2025_p15:otro_2021
c2025_p15,2021,p9_1,20,c2025_p15:otro_2021
c2025_p15,2021,p9_1,21,c2025_p15:otro_2021
c2025_p15,2021,p9_1,22,c2025_p15:otro_2021
c2025_p15,2021,p9_1,23,c2025_p15:otro_2021
c2025_p15,2021,p9_1,24,c2025_p15:otro_2021
c2025_p15,2021,p9_1,25,c2025_p15:otro_2021
c2025_p15,2021,p9_1,26,c2025_p15:otro_2021
c2025_p15,2021,p9_1,27,c2025_p15:otro_2021
c2025_p15,2021,p9_1,28,c2025_p15:otro_2021
c2025_p15,2021,p9_1,29,c2025_p15:otro_2021
c2025_p15,2021,p9_1,30,c2025_p15:otro_2021
c2025_p15,2021,p9_1,31,c2025_p15:otro_2021
c2025_p15,2021,p9_1,32,c2025_p15:otro_2021
c2025_p15,2021,p9_1,33,c2025_p15:otro_2021
c2025_p15,2021,p9_1,34,c2025_p15:otro_2021
c2025_p15,2021,p9_1,35,c2025_p15:otro_2021
c2025_p15,2021,p9_1,36,c2025_p15:otro_2021
c2025_p15,2021,p9_1,37,c2025_p15:otro_2021
c2025_p15,2021,p9_1,38,c2025_p15:otro_2021
c2025_p15,2021,p9_1,39,c2025_p15:otro_2021
c2025_p15,2021,p9_1,40,c2025_p15:otro_2021
c2025_p15,2021,p9_1,41,c2025_p15:otro_2021
c2022_cp5_1,2021,cp4_1,1,c2022_cp5_1:1
c2022_cp5_1,2021,cp4_1,2,c2022_cp5_1:2
c2022_cp5_1,2021,cp4_1,3,c2022_cp5_1:3
c2022_cp5_1,2021,cp4_1,4,c2022_cp5_1:4
c2022_cp5_1,2021,cp4_1,5,c2022_cp5_1:5
c2022_cp5_1,2021,cp4_1,6,c2022_cp5_1:6
c2022_cp5_1,2021,cp4_1,7,c2022_cp5_1:7
c2022_cp5_1,2021,cp4_1,9,c2022_cp5_1:8888
c2022_cp5_1,2021,cp4_1,8,c2022_cp5_1:otro_2021
c2022_cp5_1,2021,cp4_1,10,c2022_cp5_1:otro_2021
c2022_cp5_1,2021,cp4_1,11,c2022_cp5_1:otro_2021
c2022_cp5_1,2021,cp4_1,12,c2022_cp5_1:otro_2021
c2022_cp5_1,2021,cp4_1,13,c2022_cp5_1:otro_2021
