respondent_id,is_initial_respondent,nombre,factor_cvnl,city_id
759_4,False,,659.7180786,10
760_1,True,,1407.310669,6
760_2,False,,1407.310669,6
760_3,False,,1407.310669,6
761_1,True,,1013.601074,21
761_2,False,,1013.601074,21
762_1,True,,1480.23999,26
762_2,False,,1480.23999,26
762_3,False,,1480.23999,26
763_1,True,,963.3539429,31
763_2,False,,963.3539429,31
763_3,False,,963.3539429,31
764_1,True,,2808.141113,39
764_2,False,,2808.141113,39
764_3,False,,2808.141113,39
764_4,False,,2808.141113,39
765_1,True,,2537.585693,39
765_2,False,,2537.585693,39
765_3,False,,2537.585693,39
765_4,False,,2537.585693,39
766_1,True,,802.7727051,18
766_2,False,,802.7727051,18
766_3,False,,802.7727051,18
767_1,True,,675.8522949,48
767_2,False,,675.8522949,48
767_3,False,,675.8522949,48
767_4,False,,675.8522949,48
768_1,True,,1480.23999,26
768_2,False,,1480.23999,26
768_3,False,,1480.23999,26
769_1,True,,1483.921753,26
769_2,False,,1483.921753,26
769_3,False,,1483.921753,26
769_4,False,,1483.921753,26
769_5,False,,1483.921753,26
770_1,True,,2808.141113,39
770_2,False,,2808.141113,39
770_3,False,,2808.141113,39
771_1,True,,691.5112915,12
772_1,True,,691.5112915,41
772_2,False,,691.5112915,41
772_3,False,,691.5112915,41
772_4,False,,691.5112915,41
773_1,True,,691.5112915,45
773_2,False,,691.5112915,45
773_3,False,,691.5112915,45
774_1,True,,1429.022583,6
774_2,False,,1429.022583,6
774_3,False,,1429.022583,6
774_4,False,,1429.022583,6
775_1,True,,2537.585693,39
775_2,False,,2537.585693,39
775_3,False,,2537.585693,39
776_1,True,,2808.141113,39
776_2,False,,2808.141113,39
776_3,False,,2808.141113,39
776_4,False,,2808.141113,39
776_5,False,,2808.141113,39
776_6,False,,2808.141113,39
776_7,False,,2808.141113,39
777_1,True,,1013.601074,21
777_2,False,,1013.601074,21
777_3,False,,1013.601074,21
777_4,False,,1013.601074,21
778_1,True,,659.7180786,25
778_2,False,,659.7180786,25
778_3,False,,659.7180786,25
778_4,False,,659.7180786,25
778_5,False,,659.7180786,25
779_1,True,,1015.954529,46
779_2,False,,1015.954529,46
779_3,False,,1015.954529,46
780_1,True,,1013.601074,21
780_2,False,,1013.601074,21
780_3,False,,1013.601074,21
780_4,False,,1013.601074,21
780_5,False,,1013.601074,21
781_1,True,,106.0568237,49
781_2,False,,106.0568237,49
781_3,False,,106.0568237,49
781_4,False,,106.0568237,49
782_1,True,,679.5336914,48
783_1,True,,1015.954529,46
783_2,False,,1015.954529,46
784_1,True,,675.8522949,48
784_2,False,,675.8522949,48
784_3,False,,675.8522949,48
784_4,False,,675.8522949,48
785_1,True,,2537.585693,39
785_2,False,,2537.585693,39
785_3,False,,2537.585693,39
786_1,True,,1429.022583,6
786_2,False,,1429.022583,6
787_1,True,,2808.141113,39
787_2,False,,2808.141113,39
787_3,False,,2808.141113,39
787_4,False,,2808.141113,39
788_1,True,,2537.585693,39
788_2,False,,2537.585693,39
788_3,False,,2537.585693,39
789_1,True,,2808.141113,39
789_2,False,,2808.141113,39
789_3,False,,2808.141113,39
790_1,True,,659.7180786,45
790_2,False,,659.7180786,45
790_3,False,,659.7180786,45
790_4,False,,659.7180786,45
791_1,True,,691.5112915,25
791_2,False,,691.5112915,25
792_1,True,,1429.022583,6
792_2,False,,1429.022583,6
792_3,False,,1429.022583,6
792_4,False,,1429.022583,6
793_1,True,,1015.954529,46
793_2,False,,1015.954529,46
793_3,False,,1015.954529,46
794_1,True,,1034.289795,21
794_2,False,,1034.289795,21
794_3,False,,1034.289795,21
794_4,False,,1034.289795,21
795_1,True,,273.0114441,9
796_1,True,,1034.289795,21
796_2,False,,1034.289795,21
797_1,True,,963.3539429,31
797_2,False,,963.3539429,31
797_3,False,,963.3539429,31
798_1,True,,1429.022583,6
798_2,False,,1429.022583,6
798_3,False,,1429.022583,6
798_4,False,,1429.022583,6
799_1,True,,2537.585693,39
799_2,False,,2537.585693,39
800_1,True,,691.5112915,41
800_2,False,,691.5112915,41
801_1,True,,675.8522949,48
801_2,False,,675.8522949,48
801_3,False,,675.8522949,48
802_1,True,,963.3539429,31
802_2,False,,963.3539429,31
802_3,False,,963.3539429,31
803_1,True,,1034.289795,21
803_2,False,,1034.289795,21
803_3,False,,1034.289795,21
803_4,False,,1034.289795,21
804_1,True,,691.5112915,10
804_2,False,,691.5112915,10
804_3,False,,691.5112915,10
804_4,False,,691.5112915,10
804_5,False,,691.5112915,10
805_1,True,,675.8522949,48
805_2,False,,675.8522949,48
805_3,False,,675.8522949,48
806_1,True,,1483.921753,26
806_2,False,,1483.921753,26
807_1,True,,663.3157959,16
808_1,True,,691.5112915,25
809_1,True,,777.2303467,18
809_2,False,,777.2303467,18
809_3,False,,777.2303467,18
809_4,False,,777.2303467,18
809_5,False,,777.2303467,18
810_1,True,,659.7180786,12
810_2,False,,659.7180786,12
810_3,False,,659.7180786,12
810_4,False,,659.7180786,12
811_1,True,,1483.921753,26
811_2,False,,1483.921753,26
812_1,True,,1013.601074,21
812_2,False,,1013.601074,21
812_3,False,,1013.601074,21
812_4,False,,1013.601074,21
812_5,False,,1013.601074,21
813_1,True,,258.2655334,9
813_2,False,,258.2655334,9
814_1,True,,1483.921753,26
814_2,False,,1483.921753,26
814_3,False,,1483.921753,26
815_1,True,,777.2303467,18
815_2,False,,777.2303467,18
815_3,False,,777.2303467,18
815_4,False,,777.2303467,18
815_5,False,,777.2303467,18
816_1,True,,777.2303467,18
816_2,False,,777.2303467,18
816_3,False,,777.2303467,18
817_1,True,,1407.310669,6
817_2,False,,1407.310669,6
817_3,False,,1407.310669,6
817_4,False,,1407.310669,6
818_1,True,,1034.289795,21
818_2,False,,1034.289795,21
818_3,False,,1034.289795,21
818_4,False,,1034.289795,21
819_1,True,,2537.585693,39
819_2,False,,2537.585693,39
819_3,False,,2537.585693,39
820_1,True,,1483.921753,26
820_2,False,,1483.921753,26
820_3,False,,1483.921753,26
821_1,True,,659.7180786,41
821_2,False,,659.7180786,41
821_3,False,,659.7180786,41
822_1,True,,963.7158813,31
822_2,False,,963.7158813,31
822_3,False,,963.7158813,31
822_4,False,,963.7158813,31
822_5,False,,963.7158813,31
822_6,False,,963.7158813,31
822_7,False,,963.7158813,31
823_1,True,,802.7727051,18
823_2,False,,802.7727051,18
824_1,True,,675.8522949,48
824_2,False,,675.8522949,48
824_3,False,,675.8522949,48
825_1,True,,1015.954529,46
826_1,True,,802.7727051,18
826_2,False,,802.7727051,18
826_3,False,,802.7727051,18
827_1,True,,273.0114441,9
827_2,False,,273.0114441,9
827_3,False,,273.0114441,9
828_1,True,,106.0568237,49
828_2,False,,106.0568237,49
829_1,True,,1034.289795,21
829_2,False,,1034.289795,21
830_1,True,,2808.141113,39
830_2,False,,2808.141113,39
830_3,False,,2808.141113,39
830_4,False,,2808.141113,39
831_1,True,,963.3539429,31
831_2,False,,963.3539429,31
831_3,False,,963.3539429,31
832_1,True,,659.7180786,12
832_2,False,,659.7180786,12
832_3,False,,659.7180786,12
832_4,False,,659.7180786,12
832_5,False,,659.7180786,12
833_1,True,,273.0114441,9
833_2,False,,273.0114441,9
834_1,True,,802.7727051,18
834_2,False,,802.7727051,18
834_3,False,,802.7727051,18
834_4,False,,802.7727051,18
834_5,False,,802.7727051,18
834_6,False,,802.7727051,18
835_1,True,,1013.601074,21
835_2,False,,1013.601074,21
835_3,False,,1013.601074,21
836_1,True,,675.8522949,48
836_2,False,,675.8522949,48
837_1,True,,679.5336914,48
837_2,False,,679.5336914,48
837_3,False,,679.5336914,48
837_4,False,,679.5336914,48
837_5,False,,679.5336914,48
838_1,True,,1483.921753,26
838_2,False,,1483.921753,26
839_1,True,,691.5112915,12
839_2,False,,691.5112915,12
839_3,False,,691.5112915,12
840_1,True,,2537.585693,39
841_1,True,,659.7180786,12
841_2,False,,659.7180786,12
842_1,True,,1015.954529,46
842_2,False,,1015.954529,46
842_3,False,,1015.954529,46
842_4,False,,1015.954529,46
843_1,True,,2808.141113,39
843_2,False,,2808.141113,39
843_3,False,,2808.141113,39
843_4,False,,2808.141113,39
844_1,True,,963.7158813,31
844_2,False,,963.7158813,31
845_1,True,,1034.289795,21
846_1,True,,777.2303467,18
846_2,False,,777.2303467,18
846_3,False,,777.2303467,18
846_4,False,,777.2303467,18
847_1,True,,1483.921753,26
847_2,False,,1483.921753,26
847_3,False,,1483.921753,26
848_1,True,,691.5112915,10
848_2,False,,691.5112915,10
848_3,False,,691.5112915,10
848_4,False,,691.5112915,10
849_1,True,,273.0114441,9
849_2,False,,273.0114441,9
849_3,False,,273.0114441,9
849_4,False,,273.0114441,9
849_5,False,,273.0114441,9
850_1,True,,1480.23999,26
850_2,False,,1480.23999,26
850_3,False,,1480.23999,26
850_4,False,,1480.23999,26
851_1,True,,1407.310669,6
851_2,False,,1407.310669,6
851_3,False,,1407.310669,6
851_4,False,,1407.310669,6
852_1,True,,963.7158813,31
852_2,False,,963.7158813,31
852_3,False,,963.7158813,31
852_4,False,,963.7158813,31
853_1,True,,963.7158813,31
853_2,False,,963.7158813,31
853_3,False,,963.7158813,31
853_4,False,,963.7158813,31
853_5,False,,963.7158813,31
854_1,True,,659.7180786,12
854_2,False,,659.7180786,12
855_1,True,,1034.289795,21
855_2,False,,1034.289795,21
855_3,False,,1034.289795,21
855_4,False,,1034.289795,21
856_1,True,,962.1404419,46
856_2,False,,962.1404419,46
856_3,False,,962.1404419,46
856_4,False,,962.1404419,46
856_5,False,,962.1404419,46
857_1,True,,1480.23999,26
857_2,False,,1480.23999,26
857_3,False,,1480.23999,26
857_4,False,,1480.23999,26
858_1,True,,1483.921753,26
858_2,False,,1483.921753,26
858_3,False,,1483.921753,26
858_4,False,,1483.921753,26
859_1,True,,2537.585693,39
859_2,False,,2537.585693,39
859_3,False,,2537.585693,39
859_4,False,,2537.585693,39
860_1,True,,777.2303467,18
860_2,False,,777.2303467,18
861_1,True,,1429.022583,6
861_2,False,,1429.022583,6
861_3,False,,1429.022583,6
861_4,False,,1429.022583,6
862_1,True,,777.2303467,18
862_2,False,,777.2303467,18
863_1,True,,691.5112915,45
863_2,False,,691.5112915,45
863_3,False,,691.5112915,45
864_1,True,,802.7727051,18
864_2,False,,802.7727051,18
865_1,True,,802.7727051,18
865_2,False,,802.7727051,18
866_1,True,,1429.022583,6
866_2,False,,1429.022583,6
866_3,False,,1429.022583,6
866_4,False,,1429.022583,6
867_1,True,,802.7727051,18
867_2,False,,802.7727051,18
867_3,False,,802.7727051,18
867_4,False,,802.7727051,18
868_1,True,,1429.022583,6
868_2,False,,1429.022583,6
868_3,False,,1429.022583,6
868_4,False,,1429.022583,6
869_1,True,,659.7180786,41
869_2,False,,659.7180786,41
869_3,False,,659.7180786,41
870_1,True,,777.2303467,18
870_2,False,,777.2303467,18
870_3,False,,777.2303467,18
871_1,True,,273.0114441,9
871_2,False,,273.0114441,9
871_3,False,,273.0114441,9
871_4,False,,273.0114441,9
872_1,True,,691.5112915,25
872_2,False,,691.5112915,25
872_3,False,,691.5112915,25
872_4,False,,691.5112915,25
873_1,True,,777.2303467,18
873_2,False,,777.2303467,18
874_1,True,,1034.289795,21
874_2,False,,1034.289795,21
874_3,False,,1034.289795,21
874_4,False,,1034.289795,21
874_5,False,,1034.289795,21
875_1,True,,691.5112915,41
875_2,False,,691.5112915,41
875_3,False,,691.5112915,41
876_1,True,,777.2303467,18
876_2,False,,777.2303467,18
876_3,False,,777.2303467,18
877_1,True,,1034.289795,21
877_2,False,,1034.289795,21
878_1,True,,1407.310669,6
878_2,False,,1407.310669,6
879_1,True,,963.3539429,31
879_2,False,,963.3539429,31
879_3,False,,963.3539429,31
880_1,True,,1034.289795,21
880_2,False,,1034.289795,21
880_3,False,,1034.289795,21
880_4,False,,1034.289795,21
881_1,True,,1429.022583,6
881_2,False,,1429.022583,6
882_1,True,,1034.289795,21
882_2,False,,1034.289795,21
883_1,True,,963.3539429,31
883_2,False,,963.3539429,31
883_3,False,,963.3539429,31
883_4,False,,963.3539429,31
884_1,True,,777.2303467,18
884_2,False,,777.2303467,18
884_3,False,,777.2303467,18
884_4,False,,777.2303467,18
885_1,True,,1015.954529,46
886_1,True,,1034.289795,21
886_2,False,,1034.289795,21
886_3,False,,1034.289795,21
887_1,True,,777.2303467,18
887_2,False,,777.2303467,18
887_3,False,,777.2303467,18
887_4,False,,777.2303467,18
888_1,True,,1034.289795,21
888_2,False,,1034.289795,21
888_3,False,,1034.289795,21
889_1,True,,666.6879883,28
889_2,False,,666.6879883,28
889_3,False,,666.6879883,28
890_1,True,,802.7727051,18
890_2,False,,802.7727051,18
891_1,True,,659.7180786,45
891_2,False,,659.7180786,45
891_3,False,,659.7180786,45
891_4,False,,659.7180786,45
892_1,True,,1480.23999,26
892_2,False,,1480.23999,26
892_3,False,,1480.23999,26
892_4,False,,1480.23999,26
893_1,True,,691.5112915,25
893_2,False,,691.5112915,25
893_3,False,,691.5112915,25
893_4,False,,691.5112915,25
894_1,True,,1407.310669,6
895_1,True,,2537.585693,39
895_2,False,,2537.585693,39
895_3,False,,2537.585693,39
895_4,False,,2537.585693,39
896_1,True,,691.5112915,10
896_2,False,,691.5112915,10
896_3,False,,691.5112915,10
897_1,True,,777.2303467,18
897_2,False,,777.2303467,18
898_1,True,,679.5336914,48
898_2,False,,679.5336914,48
898_3,False,,679.5336914,48
899_1,True,,691.5112915,41
899_2,False,,691.5112915,41
899_3,False,,691.5112915,41
900_1,True,,1034.289795,21
900_2,False,,1034.289795,21
900_3,False,,1034.289795,21
901_1,True,,1015.954529,46
901_2,False,,1015.954529,46
901_3,False,,1015.954529,46
901_4,False,,1015.954529,46
901_5,False,,1015.954529,46
902_1,True,,301.1954041,19
902_2,False,,301.1954041,19
902_3,False,,301.1954041,19
902_4,False,,301.1954041,19
902_5,False,,301.1954041,19
903_1,True,,777.2303467,18
903_2,False,,777.2303467,18
903_3,False,,777.2303467,18
904_1,True,,258.2655334,9
904_2,False,,258.2655334,9
904_3,False,,258.2655334,9
905_1,True,,777.2303467,18
905_2,False,,777.2303467,18
905_3,False,,777.2303467,18
905_4,False,,777.2303467,18
906_1,True,,1480.23999,26
906_2,False,,1480.23999,26
906_3,False,,1480.23999,26
907_1,True,,273.0114441,9
907_2,False,,273.0114441,9
907_3,False,,273.0114441,9
908_1,True,,963.3539429,31
908_2,False,,963.3539429,31
908_3,False,,963.3539429,31
908_4,False,,963.3539429,31
908_5,False,,963.3539429,31
909_1,True,,691.5112915,25
910_1,True,,1483.921753,26
910_2,False,,1483.921753,26
910_3,False,,1483.921753,26
911_1,True,,1015.954529,46
911_2,False,,1015.954529,46
912_1,True,,106.0568237,49
912_2,False,,106.0568237,49
913_1,True,,659.7180786,41
913_2,False,,659.7180786,41
914_1,True,,691.5112915,25
914_2,False,,691.5112915,25
914_3,False,,691.5112915,25
914_4,False,,691.5112915,25
915_1,True,,802.7727051,18
915_2,False,,802.7727051,18
915_3,False,,802.7727051,18
915_4,False,,802.7727051,18
916_1,True,,659.7180786,12
916_2,False,,659.7180786,12
916_3,False,,659.7180786,12
916_4,False,,659.7180786,12
916_5,False,,659.7180786,12
916_6,False,,659.7180786,12
917_1,True,,963.3539429,31
917_2,False,,963.3539429,31
918_1,True,,663.3157959,44
918_2,False,,663.3157959,44
919_1,True,,675.8522949,48
920_1,True,,963.7158813,31
920_2,False,,963.7158813,31
920_3,False,,963.7158813,31
920_4,False,,963.7158813,31
920_5,False,,963.7158813,31
920_6,False,,963.7158813,31
921_1,True,,691.5112915,12
921_2,False,,691.5112915,12
921_3,False,,691.5112915,12
921_4,False,,691.5112915,12
922_1,True,,301.1954041,19
922_2,False,,301.1954041,19
922_3,False,,301.1954041,19
922_4,False,,301.1954041,19
923_1,True,,663.3157959,33
923_2,False,,663.3157959,33
923_3,False,,663.3157959,33
923_4,False,,663.3157959,33
923_5,False,,663.3157959,33
924_1,True,,691.5112915,45
924_2,False,,691.5112915,45
924_3,False,,691.5112915,45
925_1,True,,802.7727051,18
925_2,False,,802.7727051,18
925_3,False,,802.7727051,18
926_1,True,,663.3157959,16
926_2,False,,663.3157959,16
926_3,False,,663.3157959,16
926_4,False,,663.3157959,16
927_1,True,,691.5112915,41
928_1,True,,659.7180786,12
928_2,False,,659.7180786,12
929_1,True,,802.7727051,18
929_2,False,,802.7727051,18
929_3,False,,802.7727051,18
930_1,True,,691.5112915,41
930_2,False,,691.5112915,41
930_3,False,,691.5112915,41
931_1,True,,258.2655334,9
931_2,False,,258.2655334,9
931_3,False,,258.2655334,9
932_1,True,,1034.289795,21
932_2,False,,1034.289795,21
932_3,False,,1034.289795,21
932_4,False,,1034.289795,21
933_1,True,,691.5112915,10
933_2,False,,691.5112915,10
933_3,False,,691.5112915,10
934_1,True,,666.6879883,1
934_2,False,,666.6879883,1
934_3,False,,666.6879883,1
934_4,False,,666.6879883,1
935_1,True,,659.7180786,41
935_2,False,,659.7180786,41
935_3,False,,659.7180786,41
935_4,False,,659.7180786,41
936_1,True,,1407.310669,6
936_2,False,,1407.310669,6
936_3,False,,1407.310669,6
937_1,True,,802.7727051,18
937_2,False,,802.7727051,18
937_3,False,,802.7727051,18
937_4,False,,802.7727051,18
938_1,True,,2808.141113,39
938_2,False,,2808.141113,39
938_3,False,,2808.141113,39
938_4,False,,2808.141113,39
939_1,True,,1034.289795,21
939_2,False,,1034.289795,21
940_1,True,,2808.141113,39
940_2,False,,2808.141113,39
940_3,False,,2808.141113,39
941_1,True,,1034.289795,21
941_2,False,,1034.289795,21
941_3,False,,1034.289795,21
942_1,True,,802.7727051,18
942_2,False,,802.7727051,18
942_3,False,,802.7727051,18
942_4,False,,802.7727051,18
943_1,True,,1407.310669,6
943_2,False,,1407.310669,6
943_3,False,,1407.310669,6
944_1,True,,1407.310669,6
944_2,False,,1407.310669,6
944_3,False,,1407.310669,6
945_1,True,,691.5112915,10
945_2,False,,691.5112915,10
945_3,False,,691.5112915,10
945_4,False,,691.5112915,10
946_1,True,,666.6879883,33
946_2,False,,666.6879883,33
946_3,False,,666.6879883,33
946_4,False,,666.6879883,33
947_1,True,,273.0114441,9
947_2,False,,273.0114441,9
947_3,False,,273.0114441,9
948_1,True,,777.2303467,18
948_2,False,,777.2303467,18
949_1,True,,2537.585693,39
949_2,False,,2537.585693,39
949_3,False,,2537.585693,39
950_1,True,,1034.289795,21
950_2,False,,1034.289795,21
951_1,True,,2537.585693,39
951_2,False,,2537.585693,39
951_3,False,,2537.585693,39
952_1,True,,659.7180786,12
952_2,False,,659.7180786,12
952_3,False,,659.7180786,12
953_1,True,,962.1404419,46
953_2,False,,962.1404419,46
954_1,True,,1480.23999,26
954_2,False,,1480.23999,26
954_3,False,,1480.23999,26
954_4,False,,1480.23999,26
955_1,True,,666.6879883,33
955_2,False,,666.6879883,33
955_3,False,,666.6879883,33
956_1,True,,1483.921753,26
956_2,False,,1483.921753,26
956_3,False,,1483.921753,26
956_4,False,,1483.921753,26
957_1,True,,802.7727051,18
957_2,False,,802.7727051,18
957_3,False,,802.7727051,18
957_4,False,,802.7727051,18
958_1,True,,802.7727051,18
958_2,False,,802.7727051,18
958_3,False,,802.7727051,18
959_1,True,,963.7158813,31
959_2,False,,963.7158813,31
959_3,False,,963.7158813,31
959_4,False,,963.7158813,31
960_1,True,,963.3539429,31
960_2,False,,963.3539429,31
960_3,False,,963.3539429,31
960_4,False,,963.3539429,31
960_5,False,,963.3539429,31
961_1,True,,963.7158813,31
961_2,False,,963.7158813,31
961_3,False,,963.7158813,31
961_4,False,,963.7158813,31
961_5,False,,963.7158813,31
962_1,True,,777.2303467,18
962_2,False,,777.2303467,18
962_3,False,,777.2303467,18
963_1,True,,963.7158813,31
963_2,False,,963.7158813,31
963_3,False,,963.7158813,31
963_4,False,,963.7158813,31
964_1,True,,659.7180786,25
964_2,False,,659.7180786,25
964_3,False,,659.7180786,25
965_1,True,,301.1954041,19
965_2,False,,301.1954041,19
965_3,False,,301.1954041,19
965_4,False,,301.1954041,19
966_1,True,,1407.310669,6
966_2,False,,1407.310669,6
966_3,False,,1407.310669,6
967_1,True,,675.8522949,48
967_2,False,,675.8522949,48
967_3,False,,675.8522949,48
967_4,False,,675.8522949,48
968_1,True,,777.2303467,18
968_2,False,,777.2303467,18
968_3,False,,777.2303467,18
968_4,False,,777.2303467,18
969_1,True,,1407.310669,6
969_2,False,,1407.310669,6
969_3,False,,1407.310669,6
970_1,True,,1429.022583,6
971_1,True,,2537.585693,39
971_2,False,,2537.585693,39
971_3,False,,2537.585693,39
972_1,True,,273.0114441,9
972_2,False,,273.0114441,9
973_1,True,,1015.954529,46
973_2,False,,1015.954529,46
973_3,False,,1015.954529,46
973_4,False,,1015.954529,46
973_5,False,,1015.954529,46
974_1,True,,659.7180786,25
974_2,False,,659.7180786,25
974_3,False,,659.7180786,25
975_1,True,,1407.310669,6
975_2,False,,1407.310669,6
975_3,False,,1407.310669,6
975_4,False,,1407.310669,6
976_1,True,,659.7180786,25
976_2,False,,659.7180786,25
976_3,False,,659.7180786,25
977_1,True,,1407.310669,6
977_2,False,,1407.310669,6
978_1,True,,691.5112915,45
978_2,False,,691.5112915,45
978_3,False,,691.5112915,45
979_1,True,,1407.310669,6
979_2,False,,1407.310669,6
979_3,False,,1407.310669,6
979_4,False,,1407.310669,6
980_1,True,,691.5112915,41
980_2,False,,691.5112915,41
980_3,False,,691.5112915,41
980_4,False,,691.5112915,41
981_1,True,,2808.141113,39
981_2,False,,2808.141113,39
981_3,False,,2808.141113,39
981_4,False,,2808.141113,39
982_1,True,,962.1404419,46
982_2,False,,962.1404419,46
982_3,False,,962.1404419,46
982_4,False,,962.1404419,46
983_1,True,,659.7180786,45
983_2,False,,659.7180786,45
984_1,True,,1480.23999,26
984_2,False,,1480.23999,26
984_3,False,,1480.23999,26
984_4,False,,1480.23999,26
985_1,True,,1429.022583,6
985_2,False,,1429.022583,6
985_3,False,,1429.022583,6
985_4,False,,1429.022583,6
985_5,False,,1429.022583,6
985_6,False,,1429.022583,6
986_1,True,,258.2655334,9
986_2,False,,258.2655334,9
986_3,False,,258.2655334,9
986_4,False,,258.2655334,9
987_1,True,,962.1404419,46
988_1,True,,691.5112915,41
988_2,False,,691.5112915,41
988_3,False,,691.5112915,41
988_4,False,,691.5112915,41
989_1,True,,301.1954041,19
989_2,False,,301.1954041,19
990_1,True,,963.3539429,31
990_2,False,,963.3539429,31
990_3,False,,963.3539429,31
990_4,False,,963.3539429,31
991_1,True,,675.8522949,48
991_2,False,,675.8522949,48
991_3,False,,675.8522949,48
992_1,True,,679.5336914,48
992_2,False,,679.5336914,48
992_3,False,,679.5336914,48
992_4,False,,679.5336914,48
993_1,True,,963.3539429,31
993_2,False,,963.3539429,31
993_3,False,,963.3539429,31
993_4,False,,963.3539429,31
994_1,True,,659.7180786,45
994_2,False,,659.7180786,45
994_3,False,,659.7180786,45
995_1,True,,963.7158813,31
995_2,False,,963.7158813,31
996_1,True,,2537.585693,39
996_2,False,,2537.585693,39
996_3,False,,2537.585693,39
997_1,True,,679.5336914,48
997_2,False,,679.5336914,48
998_1,True,,691.5112915,10
999_1,True,,675.8522949,48
999_2,False,,675.8522949,48
999_3,False,,675.8522949,48
999_4,False,,675.8522949,48
1000_1,True,,963.7158813,31
1000_2,False,,963.7158813,31
1000_3,False,,963.7158813,31
1000_4,False,,963.7158813,31
1001_1,True,,1034.289795,21
1001_2,False,,1034.289795,21
1001_3,False,,1034.289795,21
1002_1,True,,666.6879883,47
1002_2,False,,666.6879883,47
1002_3,False,,666.6879883,47
1002_4,False,,666.6879883,47
1003_1,True,,691.5112915,41
1003_2,False,,691.5112915,41
1003_3,False,,691.5112915,41
1003_4,False,,691.5112915,41
1004_1,True,,1480.23999,26
1004_2,False,,1480.23999,26
1004_3,False,,1480.23999,26
1005_1,True,,659.7180786,10
1005_2,False,,659.7180786,10
1005_3,False,,659.7180786,10
1005_4,False,,659.7180786,10
1005_5,False,,659.7180786,10
1006_1,True,,962.1404419,46
1006_2,False,,962.1404419,46
1006_3,False,,962.1404419,46
1006_4,False,,962.1404419,46
1007_1,True,,1429.022583,6
1007_2,False,,1429.022583,6
1007_3,False,,1429.022583,6
1007_4,False,,1429.022583,6
1007_5,False,,1429.022583,6
1008_1,True,,2808.141113,39
1008_2,False,,2808.141113,39
1008_3,False,,2808.141113,39
1008_4,False,,2808.141113,39
1009_1,True,,1429.022583,6
1009_2,False,,1429.022583,6
1009_3,False,,1429.022583,6
1009_4,False,,1429.022583,6
1009_5,False,,1429.022583,6
1010_1,True,,777.2303467,18
1010_2,False,,777.2303467,18
1010_3,False,,777.2303467,18
1011_1,True,,301.1954041,19
1011_2,False,,301.1954041,19
1012_1,True,,691.5112915,12
1012_2,False,,691.5112915,12
1012_3,False,,691.5112915,12
1013_1,True,,659.7180786,25
1013_2,False,,659.7180786,25
1013_3,False,,659.7180786,25
1014_1,True,,110.7352905,49
1014_2,False,,110.7352905,49
1014_3,False,,110.7352905,49
1014_4,False,,110.7352905,49
1014_5,False,,110.7352905,49
1015_1,True,,1015.954529,46
1015_2,False,,1015.954529,46
1015_3,False,,1015.954529,46
1016_1,True,,663.3157959,33
1016_2,False,,663.3157959,33
1016_3,False,,663.3157959,33
1017_1,True,,962.1404419,46
1017_2,False,,962.1404419,46
1017_3,False,,962.1404419,46
1017_4,False,,962.1404419,46
1018_1,True,,963.7158813,31
1018_2,False,,963.7158813,31
1018_3,False,,963.7158813,31
1018_4,False,,963.7158813,31
1019_1,True,,1429.022583,6
1019_2,False,,1429.022583,6
1019_3,False,,1429.022583,6
1019_4,False,,1429.022583,6
1020_1,True,,1480.23999,26
1020_2,False,,1480.23999,26
1020_3,False,,1480.23999,26
1020_4,False,,1480.23999,26
1021_1,True,,659.7180786,12
1021_2,False,,659.7180786,12
1021_3,False,,659.7180786,12
1021_4,False,,659.7180786,12
1022_1,True,,963.7158813,31
1022_2,False,,963.7158813,31
1022_3,False,,963.7158813,31
1023_1,True,,962.1404419,46
1023_2,False,,962.1404419,46
1023_3,False,,962.1404419,46
1023_4,False,,962.1404419,46
1023_5,False,,962.1404419,46
1024_1,True,,963.3539429,31
1024_2,False,,963.3539429,31
1025_1,True,,963.7158813,31
1025_2,False,,963.7158813,31
1025_3,False,,963.7158813,31
1026_1,True,,777.2303467,18
1026_2,False,,777.2303467,18
1026_3,False,,777.2303467,18
1026_4,False,,777.2303467,18
1027_1,True,,963.3539429,31
1027_2,False,,963.3539429,31
1027_3,False,,963.3539429,31
1028_1,True,,1013.601074,21
1028_2,False,,1013.601074,21
1028_3,False,,1013.601074,21
1028_4,False,,1013.601074,21
1028_5,False,,1013.601074,21
1028_6,False,,1013.601074,21
1029_1,True,,963.7158813,31
1029_2,False,,963.7158813,31
1029_3,False,,963.7158813,31
1029_4,False,,963.7158813,31
1029_5,False,,963.7158813,31
1029_6,False,,963.7158813,31
1030_1,True,,1034.289795,21
1030_2,False,,1034.289795,21
1030_3,False,,1034.289795,21
1030_4,False,,1034.289795,21
1030_5,False,,1034.289795,21
1030_6,False,,1034.289795,21
1031_1,True,,802.7727051,18
1031_2,False,,802.7727051,18
1031_3,False,,802.7727051,18
1031_4,False,,802.7727051,18
1032_1,True,,691.5112915,41
1032_2,False,,691.5112915,41
1032_3,False,,691.5112915,41
1032_4,False,,691.5112915,41
1032_5,False,,691.5112915,41
1033_1,True,,675.8522949,48
1033_2,False,,675.8522949,48
1034_1,True,,1483.921753,26
1035_1,True,,106.0568237,49
1035_2,False,,106.0568237,49
1036_1,True,,675.8522949,48
1036_2,False,,675.8522949,48
1036_3,False,,675.8522949,48
1037_1,True,,258.2655334,9
1037_2,False,,258.2655334,9
1037_3,False,,258.2655334,9
